"","V1","V2"
"1","TUBA4A","TUBB4B"
"2","TUBA4A","ENSG00000137379"
"3","TUBA4A","ENSG00000183311"
"4","TUBA4A","DLAT"
"5","TUBA4A","MRPL23"
"6","TUBA4A","FA2H"
"7","TUBA4A","ENSG00000173867"
"8","TUBA4A","BIN3"
"9","TUBA4A","HSPA8"
"10","TUBA4A","AP1S2"
"11","TUBA4A","EXOC6"
"12","TUBA4A","ENSG00000212677"
"13","TUBA4A","ATP2C1"
"14","TUBA4A","HAS1"
"15","TUBA4A","HAS3"
"16","TUBA4A","EEF1A1"
"17","TUBA4A","CAPZA2"
"18","TUBA4A","MSMO1"
"19","TUBA4A","HMGCR"
"20","TUBA4A","TUBB4A"
"21","TUBA4A","SLMO2"
"22","TUBA4A","ATP6V1B2"
"23","TUBA4A","MYO5B"
"24","TUBA4A","GMPPB"
"25","TUBA4A","RPL4"
"26","TUBA4A","ENSG00000185637"
"27","TUBA4A","CAD"
"28","TUBA4A","BCCIP"
"29","TUBA4A","CNDP2"
"30","TUBA4A","CS"
"31","TUBA4A","GART"
"32","TUBA4A","ELOVL4"
"33","TUBA4A","GDPD1"
"34","TUBA4A","KDELR1"
"35","TUBA4A","MRPL3"
"36","TUBA4A","MECR"
"37","TUBA4A","ORMDL3"
"38","TUBA4A","R3HDM1"
"39","TUBA4A","RASA4B"
"40","TUBA4A","SGPL1"
"41","TUBA4A","SLC13A1"
"42","TUBA4A","SRP68"
"43","TUBA4A","SRP72"
"44","TUBA4A","SLC30A1"
"45","TUBA4A","SLC35E2B"
"46","TUBA4A","TIMM23"
"47","TUBA4A","TIMM50"
"48","TUBA4A","TECR"
"49","TUBA4A","ATP6V0D1"
"50","TUBA4A","CORO6"
"51","TUBA4A","DEPDC5"
"52","TUBA4A","SV2B"
"53","TUBA4A","CAP2"
"54","TUBA4A","CDK11A"
"55","TUBA4A","RAB8B"
"56","TUBA4A","EXOC2"
"57","TUBA4A","VCP"
"58","TUBA4A","MAP1A"
"59","TUBA4A","CAP1"
"60","TUBA4A","ESX1"
"61","TUBA4A","MSI1"
"62","TUBA4A","TOMM40"
"63","TUBA4A","ACTR3B"
"64","TUBA4A","AP1G1"
"65","TUBA4A","CKS2"
"66","TUBA4A","CLTC"
"67","TUBA4A","COG3"
"68","TUBA4A","DIAPH1"
"69","TUBA4A","EPS15"
"70","TUBA4A","MYO1E"
"71","TUBA4A","SLC35E1"
"72","TUBA4A","NAF1"
"73","TUBA4A","TUBB"
"74","TUBA4A","ANAPC10"
"75","TUBA4A","RAP1B"
"76","TUBA4A","RGL3"
"77","TUBA4A","TMED2"
"78","TUBA4A","ENSG00000176276"
"79","TUBA4A","EXOC8"
"80","TUBA4A","EXOC3"
"81","TUBA4A","SLC25A28"
"82","TUBA4A","LHX9"
"83","TUBA4A","ATP13A1"
"84","TUBA4A","EXOC5"
"85","TUBA4A","LPIN1"
"86","TUBA4A","CNOT8"
"87","TUBA4A","NDUFAB1"
"88","TUBA4A","PINK1-AS"
"89","TUBA4A","SRPRB"
"90","TUBA4A","ENSG00000198641"
"91","TUBA4A","ATG3"
"92","TUBA4A","ATG4B"
"93","TUBA4A","PIGT"
"94","TUBA4A","CNOT2"
"95","TUBA4A","TRAPPC2"
"96","TUBA4A","MCUR1"
"97","TUBA4A","SURF4"
"98","TUBA4A","MDP1"
"99","TUBA4A","USP30"
"100","TUBA4A","RHOT1"
"101","TUBA4A","UCKL1"
"102","TUBA4A","ATP6V0A1"
"103","TUBA4A","ALG12"
"104","TUBA4A","PRKAG2"
"105","TUBA4A","RASA4"
"106","TUBA4A","TMED10"
"107","TUBA4A","TMEM87B"
"108","TUBA4A","ENSG00000213764"
"109","TUBA4A","NPLOC4"
"110","TUBA4A","TUBB2B"
"111","TUBA4A","SLC25A34"
"112","TUBA4A","ATP5H"
"113","TUBA4A","CDC16"
"114","TUBA4A","CNOT6"
"115","TUBA4A","AFG3L2"
"116","TUBA4A","VTI1A"
"117","TUBA4A","YKT6"
"118","TUBA4A","STX12"
"119","TUBA4A","COG4"
"120","TUBA4A","RABEPK"
"121","TUBA4A","CDC27"
"122","TUBA4A","SNX30"
"123","TUBA4A","TRAPPC5"
"124","TUBA4A","GPI"
"125","TUBA4A","SYT6"
"126","TUBA4A","VPS33A"
"127","TUBA4A","FAXDC2"
"128","TUBA4A","TRAPPC3"
"129","TUBA4A","TRAPPC1"
"130","TUBA4A","STT3B"
"131","TUBA4A","HCCS"
"132","TUBA4A","SNX8"
"133","TUBA4A","ABHD4"
"134","TUBA4A","PIGG"
"135","TUBA4A","RQCD1"
"136","TUBA4A","ATP6V1F"
"137","TUBA4A","COG6"
"138","TUBA4A","PIGS"
"139","TUBA4A","SCD"
"140","TUBA4A","SQLE"
"141","TUBA4A","CHCHD4"
"142","TUBA4A","SFXN5"
"143","TUBA4A","SRPR"
"144","TUBA4A","SLC47A1"
"145","TUBA4A","TRAPPC4"
"146","TUBA4A","ATAD1"
"147","TUBA4A","TUBG2"
"148","TUBA4A","TRAPPC6B"
"149","TUBA4A","SLC13A4"
"150","TUBA4A","SLC25A29"
"151","TUBA4A","SLC35F5"
"152","TUBA4A","CTSD"
"153","TUBA4A","TOMM70A"
"154","TUBA4A","TRAPPC10"
"155","TUBA4A","DHDH"
"156","TUBA4A","ASCL2"
"157","TUBA4A","ABCG8"
"158","TUBA4A","CRLS1"
"159","TUBA4A","DHDDS"
"160","TUBB4B","ENSG00000137379"
"161","TUBB4B","ENSG00000183311"
"162","TUBB4B","DLAT"
"163","TUBB4B","MRPL23"
"164","TUBB4B","FA2H"
"165","TUBB4B","ENSG00000173867"
"166","TUBB4B","BIN3"
"167","TUBB4B","HSPA8"
"168","TUBB4B","RAB6A"
"169","TUBB4B","AP1S2"
"170","TUBB4B","CAMK1D"
"171","TUBB4B","EXOC6"
"172","TUBB4B","ENSG00000212677"
"173","TUBB4B","ATP2C1"
"174","TUBB4B","AP3B1"
