"","V1","V2"
"1","TUBA4A","TUBB4B"
"2","TUBA4A","ENSG00000137379"
"3","TUBA4A","ENSG00000183311"
"4","TUBA4A","DLAT"
"5","TUBA4A","MRPL23"
"6","TUBA4A","FA2H"
"7","TUBA4A","ENSG00000173867"
"8","TUBA4A","BIN3"
"9","TUBA4A","HSPA8"
"10","TUBA4A","AP1S2"
"11","TUBA4A","EXOC6"
"12","TUBA4A","ENSG00000212677"
"13","TUBA4A","ATP2C1"
"14","TUBA4A","HAS1"
"15","TUBA4A","HAS3"
"16","TUBA4A","EEF1A1"
"17","TUBA4A","CAPZA2"
"18","TUBA4A","MSMO1"
"19","TUBA4A","HMGCR"
"20","TUBA4A","TUBB4A"
"21","TUBA4A","SLMO2"
"22","TUBA4A","ATP6V1B2"
"23","TUBA4A","MYO5B"
"24","TUBA4A","GMPPB"
"25","TUBA4A","ENSG00000185637"
"26","TUBA4A","CAD"
"27","TUBA4A","BCCIP"
"28","TUBA4A","CS"
"29","TUBA4A","GART"
"30","TUBA4A","ELOVL4"
"31","TUBA4A","GDPD1"
"32","TUBA4A","KDELR1"
"33","TUBA4A","MRPL3"
"34","TUBA4A","MECR"
"35","TUBA4A","ORMDL3"
"36","TUBA4A","R3HDM1"
"37","TUBA4A","RASA4B"
"38","TUBA4A","SGPL1"
"39","TUBA4A","SLC13A1"
"40","TUBA4A","SRP68"
"41","TUBA4A","SRP72"
"42","TUBA4A","SLC30A1"
"43","TUBA4A","SLC35E2B"
"44","TUBA4A","TIMM23"
"45","TUBA4A","TIMM50"
"46","TUBA4A","TECR"
"47","TUBA4A","AGL"
"48","TUBA4A","ATP6V0D1"
"49","TUBA4A","CORO6"
"50","TUBA4A","DEPDC5"
"51","TUBA4A","SV2B"
"52","TUBA4A","CDK11A"
"53","TUBA4A","RAB8B"
"54","TUBA4A","EXOC2"
"55","TUBA4A","VCP"
"56","TUBA4A","MAP1A"
"57","TUBA4A","ESX1"
"58","TUBA4A","MSI1"
"59","TUBA4A","TOMM40"
"60","TUBA4A","ACTR3B"
"61","TUBA4A","AP1G1"
"62","TUBA4A","CKS2"
"63","TUBA4A","CLTC"
"64","TUBA4A","COG3"
"65","TUBA4A","DIAPH1"
"66","TUBA4A","MYO1E"
"67","TUBA4A","SLC35E1"
"68","TUBA4A","NAF1"
"69","TUBA4A","TUBB"
"70","TUBA4A","ANAPC10"
"71","TUBA4A","CKAP5"
"72","TUBA4A","RAP1B"
"73","TUBA4A","TMED2"
"74","TUBA4A","EXOC8"
"75","TUBA4A","EXOC3"
"76","TUBA4A","SLC25A28"
"77","TUBA4A","LHX9"
"78","TUBA4A","ATP13A1"
"79","TUBA4A","EXOC5"
"80","TUBA4A","LPIN1"
"81","TUBA4A","CNOT8"
"82","TUBA4A","NDUFAB1"
"83","TUBA4A","PINK1-AS"
"84","TUBA4A","SRPRB"
"85","TUBA4A","ENSG00000198641"
"86","TUBA4A","ATG3"
"87","TUBA4A","ATG4B"
"88","TUBA4A","PIGT"
"89","TUBA4A","CNOT2"
"90","TUBA4A","TRAPPC2"
"91","TUBA4A","TBCA"
"92","TUBA4A","MCUR1"
"93","TUBA4A","SURF4"
"94","TUBA4A","MDP1"
"95","TUBA4A","USP30"
"96","TUBA4A","RHOT1"
"97","TUBA4A","UCKL1"
"98","TUBA4A","ATP6V0A1"
"99","TUBA4A","ALG12"
"100","TUBA4A","FLAD1"
"101","TUBA4A","RASA4"
"102","TUBA4A","TMED10"
"103","TUBA4A","TMEM87B"
"104","TUBA4A","ENSG00000213764"
"105","TUBA4A","NPLOC4"
"106","TUBA4A","TUBB2B"
"107","TUBA4A","SLC25A34"
"108","TUBA4A","ATP5H"
"109","TUBA4A","COPZ1"
"110","TUBA4A","CDC16"
"111","TUBA4A","AFG3L2"
"112","TUBA4A","VTI1A"
"113","TUBA4A","YKT6"
"114","TUBA4A","STX12"
"115","TUBA4A","ARIH1"
"116","TUBA4A","COG4"
"117","TUBA4A","RABEPK"
"118","TUBA4A","CDC27"
"119","TUBA4A","SNX30"
"120","TUBA4A","TRAPPC5"
"121","TUBA4A","GPI"
"122","TUBA4A","SYT6"
"123","TUBA4A","VPS33A"
"124","TUBA4A","FAXDC2"
"125","TUBA4A","TRAPPC3"
"126","TUBA4A","TRAPPC1"
"127","TUBA4A","STT3B"
"128","TUBA4A","SNX8"
"129","TUBA4A","ABHD4"
"130","TUBA4A","PIGG"
"131","TUBA4A","RQCD1"
"132","TUBA4A","ATP6V1F"
"133","TUBA4A","COG6"
"134","TUBA4A","PIGS"
"135","TUBA4A","SCD"
"136","TUBA4A","SQLE"
"137","TUBA4A","CHCHD4"
"138","TUBA4A","SFXN5"
"139","TUBA4A","TBCB"
"140","TUBA4A","SRPR"
"141","TUBA4A","SLC47A1"
"142","TUBA4A","TRAPPC4"
"143","TUBA4A","ATAD1"
"144","TUBA4A","TUBG2"
"145","TUBA4A","TRAPPC6B"
"146","TUBA4A","SLC13A4"
"147","TUBA4A","SLC25A29"
"148","TUBA4A","SLC35F5"
"149","TUBA4A","CTSD"
"150","TUBA4A","TOMM70A"
"151","TUBA4A","TRAPPC10"
"152","TUBA4A","DHDH"
"153","TUBA4A","ASCL2"
"154","TUBA4A","ABCG8"
"155","TUBA4A","CRLS1"
"156","TUBA4A","DHDDS"
"157","TUBB4B","ENSG00000137379"
"158","TUBB4B","ENSG00000183311"
"159","TUBB4B","DLAT"
"160","TUBB4B","MRPL23"
"161","TUBB4B","FA2H"
"162","TUBB4B","ENSG00000173867"
"163","TUBB4B","BIN3"
"164","TUBB4B","HSPA8"
"165","TUBB4B","RAB6A"
"166","TUBB4B","AP1S2"
"167","TUBB4B","CAMK1D"
"168","TUBB4B","EXOC6"
"169","TUBB4B","ENSG00000212677"
"170","TUBB4B","ATP2C1"
"171","TUBB4B","AP3B1"
"172","TUBB4B","EEF1A1"
"173","TUBB4B","MSMO1"
"174","TUBB4B","HMGCR"
