ID	6808	6924	6304	6310	5797	6703	6293	6965	A50V	6780	6530	6648	A1D8	6569	A5YW	6168	6529	6307	6651	5864	A288	6294	4952	6302	6608	5666	A5YX	6537	6715	A1D9	6929	6889	6315	6460	6747	5868	5821	A1DB	5860	4616	6536	6782	6169	6309	6854	6297	6165	6170	6930	2675	5912	5664	6322	6539	6162	6171	5407	A1D0	6781	6172	5660	5255	5913	6626	3663	5403	3712	A5Z2	5656	6856	6650	A5YV	6675	5540	6895	6809	A5ZU	6463	6323	6717	6654	5349	5667	6780	6314	5254	6461	A566	6676	6625	A280	5900	6598	A0XD	5862	5659	6920	6928	5861	6807	5344	5796	5914	6718	6533	6586	6196	4751	A567	A1D6	6599	6004	A565	6306	6535	A28H	6163	6932	6311	6746	A282	6748	6652	3779	6923	A5EK	6531	6303	A54L	6164	6166	5541	6649	5662	6197	6141	6603	6901	6678	6320	5543	3697	6751	6606	A1D4	6888	6628	6963	6605	5657	6601	6719	6298	6674	6781	A285	6677	A50T	4743	5661	6299	6927	6540	A1HB	6716	6679	6295	5656	A1HA	6806	A56B	6653	3655	6548	6570	A0X9	6890	6680	6541	6142	A1DA	6588	6805	6855	A28E	6386	6931	5665	5915	5538	6898	A28F	A5EJ	6167	3496	5916	6161	A28C	4950	A0XF	6600	3489	6922	6137	5863	5539	A28M	5348	6138	6317	A5Z1	3511	A28A	6459	6321	6534	4105	A28K	A28G	6627	6538	5537	6650	3662	A1D7	6899	6704	4323	7000	3660	6964	3713	6926	6607	6532	5820	6140
hsa-let-7a-1	4529.144055	5715.818949	3801.591942	3165.460648	6120.671802	8125.034631	5282.977707	4138.35799	4138.35799	2673.735228	6588.982663	6588.982663	6120.671802	11817.59196	4529.144055	8125.034631	5715.818949	4138.35799	7579.418122	5715.818949	6588.982663	7579.418122	6120.671802	9406.304829	3801.591942	8737.515089	3466.431248	3801.591942	7042.77616	5715.818949	8737.515089	7042.77616	3801.591942	7042.77616	8737.515089	10905.08116	6120.671802	5282.977707	8737.515089	9406.304829	7042.77616	6588.982663	5715.818949	6120.671802	4138.35799	5715.818949	6120.671802	4138.35799	8737.515089	4897.370769	7579.418122	5715.818949	5715.818949	4897.370769	10123.55416	4529.144055	7579.418122	5715.818949	8737.515089	6120.671802	5715.818949	2673.735228	7042.77616	3466.431248	7579.418122	10123.55416	4897.370769	4138.35799	3801.591942	5282.977707	2906.437451	3801.591942	6588.982663	8125.034631	10905.08116	10123.55416	4138.35799	5282.977707	4897.370769	8737.515089	7579.418122	3801.591942	4529.144055	6588.982663	4529.144055	11817.59196	7042.77616	5282.977707	5282.977707	2906.437451	4529.144055	5715.818949	4897.370769	7579.418122	4897.370769	4897.370769	5282.977707	4138.35799	10123.55416	9406.304829	5282.977707	7042.77616	5282.977707	8125.034631	3801.591942	5715.818949	6588.982663	9406.304829	4138.35799	10905.08116	6815.879411	4897.370769	3801.591942	2906.437451	5715.818949	8125.034631	7042.77616	3801.591942	4897.370769	11817.59196	4529.144055	6120.671802	4897.370769	7579.418122	6120.671802	4138.35799	7042.77616	6120.671802	3165.460648	5282.977707	7579.418122	7579.418122	7579.418122	6588.982663	3801.591942	7042.77616	4138.35799	12877.61072	6588.982663	3801.591942	4897.370769	6120.671802	8737.515089	8125.034631	4897.370769	4138.35799	11817.59196	7042.77616	7579.418122	10123.55416	6588.982663	7042.77616	3466.431248	6588.982663	2906.437451	10123.55416	6588.982663	2673.735228	6120.671802	7042.77616	6588.982663	6588.982663	7579.418122	2673.735228	3165.460648	5715.818949	3466.431248	2139.587804	4897.370769	6120.671802	3466.431248	6120.671802	5715.818949	8737.515089	6588.982663	6120.671802	3801.591942	6120.671802	6120.671802	3801.591942	6120.671802	6120.671802	10905.08116	7042.77616	5282.977707	6120.671802	7042.77616	5715.818949	6588.982663	7042.77616	7579.418122	4138.35799	5282.977707	8737.515089	5715.818949	7579.418122	4529.144055	6120.671802	5282.977707	6588.982663	7579.418122	15437.36955	8125.034631	4138.35799	6588.982663	9406.304829	6120.671802	4138.35799	7042.77616	4897.370769	4138.35799	6120.671802	6588.982663	4897.370769	3466.431248	8125.034631	7042.77616	7579.418122	2285.17133	5715.818949	4138.35799	6588.982663	3801.591942	5282.977707	4529.144055	7042.77616	7579.418122	6120.671802	4529.144055	8125.034631	6120.671802	7579.418122	4529.144055	7579.418122	5282.977707	7579.418122	3466.431248
hsa-let-7a-2	8125.034631	21783.20819	6588.982663	8737.515089	15437.36955	15437.36955	8125.034631	8125.034631	8125.034631	7042.77616	12877.61072	12877.61072	15437.36955	31960.40163	10123.55416	19098.42418	10905.08116	6588.982663	21783.20819	11817.59196	11817.59196	15437.36955	11817.59196	14092.62867	10123.55416	17017.54373	7579.418122	7042.77616	14092.62867	11817.59196	19098.42418	12877.61072	5282.977707	14092.62867	17017.54373	19098.42418	11817.59196	10123.55416	17017.54373	19098.42418	10905.08116	17017.54373	11817.59196	15437.36955	10123.55416	12877.61072	9406.304829	8737.515089	17017.54373	8125.034631	12877.61072	11817.59196	10123.55416	10123.55416	19098.42418	8125.034631	14092.62867	10905.08116	26240.23117	12877.61072	10905.08116	7579.418122	15437.36955	8125.034631	14092.62867	26240.23117	10123.55416	9406.304829	7579.418122	10905.08116	7579.418122	8125.034631	21783.20819	11817.59196	31960.40163	21783.20819	8125.034631	9406.304829	10123.55416	26240.23117	21783.20819	8737.515089	11817.59196	9406.304829	9406.304829	15437.36955	10905.08116	10123.55416	17017.54373	8125.034631	10123.55416	15437.36955	10123.55416	14092.62867	10905.08116	10905.08116	10905.08116	14092.62867	26240.23117	21783.20819	11817.59196	15437.36955	10905.08116	19098.42418	8125.034631	10905.08116	11817.59196	17017.54373	8125.034631	17017.54373	17017.54373	11817.59196	7579.418122	5715.818949	10905.08116	15437.36955	15437.36955	10905.08116	8737.515089	31960.40163	11817.59196	14092.62867	9406.304829	17017.54373	15437.36955	7042.77616	11817.59196	14092.62867	5715.818949	9406.304829	15437.36955	17017.54373	17017.54373	10905.08116	9406.304829	14092.62867	11817.59196	48683.21782	12877.61072	8125.034631	10123.55416	9406.304829	19098.42418	17017.54373	8737.515089	8125.034631	31960.40163	14092.62867	21783.20819	31960.40163	14092.62867	17017.54373	6120.671802	19098.42418	9406.304829	19098.42418	17017.54373	8125.034631	12877.61072	14092.62867	15437.36955	15437.36955	14092.62867	5282.977707	6120.671802	14092.62867	5715.818949	5282.977707	8125.034631	14092.62867	7579.418122	15437.36955	11817.59196	14092.62867	17017.54373	10905.08116	10905.08116	14092.62867	15437.36955	11817.59196	10905.08116	10905.08116	21783.20819	19098.42418	11817.59196	10123.55416	15437.36955	17017.54373	11817.59196	19098.42418	26240.23117	9406.304829	10123.55416	17017.54373	11817.59196	21783.20819	10123.55416	10905.08116	10905.08116	14092.62867	19098.42418	26240.23117	31960.40163	8737.515089	17017.54373	17017.54373	8737.515089	10123.55416	14092.62867	10905.08116	10123.55416	11817.59196	15437.36955	10123.55416	6588.982663	17017.54373	17017.54373	12877.61072	6120.671802	11817.59196	7042.77616	12877.61072	7579.418122	9406.304829	12877.61072	15437.36955	26240.23117	12877.61072	10123.55416	17017.54373	17017.54373	15437.36955	10905.08116	15437.36955	9406.304829	15437.36955	7042.77616
hsa-let-7a-3	4897.370769	5282.977707	3466.431248	2906.437451	5715.818949	9406.304829	4897.370769	4529.144055	4529.144055	2906.437451	7042.77616	6120.671802	6588.982663	12877.61072	4897.370769	8737.515089	5282.977707	3801.591942	8125.034631	6120.671802	6120.671802	8125.034631	6588.982663	8737.515089	4138.35799	8125.034631	3165.460648	4138.35799	7579.418122	6120.671802	8125.034631	7579.418122	4138.35799	7579.418122	8125.034631	11817.59196	6588.982663	5715.818949	9406.304829	8737.515089	7579.418122	7042.77616	6120.671802	6588.982663	4529.144055	6120.671802	5715.818949	4529.144055	7579.418122	5282.977707	7042.77616	6120.671802	5282.977707	5282.977707	10905.08116	4897.370769	7042.77616	6120.671802	9406.304829	5715.818949	6120.671802	2483.099671	6588.982663	3801.591942	8125.034631	10905.08116	5282.977707	4529.144055	4138.35799	5715.818949	2673.735228	3466.431248	7042.77616	7579.418122	11817.59196	9406.304829	4529.144055	5715.818949	5282.977707	8125.034631	8125.034631	4138.35799	4897.370769	6120.671802	4897.370769	12877.61072	6588.982663	5715.818949	5715.818949	2483.099671	4138.35799	5282.977707	5282.977707	8125.034631	5282.977707	5282.977707	4897.370769	4529.144055	10905.08116	10123.55416	4897.370769	8125.034631	5715.818949	7579.418122	4138.35799	6120.671802	7042.77616	10123.55416	3801.591942	10123.55416	6815.879411	5282.977707	3466.431248	2673.735228	6120.671802	7579.418122	7579.418122	4138.35799	4529.144055	12877.61072	4897.370769	6588.982663	5282.977707	7042.77616	6588.982663	4529.144055	7579.418122	5715.818949	2483.099671	4897.370769	8125.034631	6588.982663	8125.034631	6120.671802	3466.431248	7579.418122	4529.144055	14092.62867	7042.77616	4138.35799	5282.977707	5282.977707	8125.034631	9406.304829	5282.977707	3801.591942	10905.08116	6588.982663	8125.034631	10905.08116	7042.77616	7579.418122	3801.591942	7042.77616	3165.460648	10905.08116	7042.77616	2483.099671	6588.982663	6588.982663	7579.418122	6120.671802	7042.77616	2906.437451	3466.431248	6120.671802	3801.591942	2285.17133	5282.977707	6588.982663	3165.460648	6588.982663	6120.671802	9406.304829	7042.77616	6588.982663	4529.144055	6588.982663	6588.982663	4529.144055	6588.982663	6588.982663	10123.55416	7579.418122	5715.818949	5715.818949	7579.418122	6588.982663	7042.77616	7579.418122	8125.034631	4529.144055	4897.370769	9406.304829	5282.977707	8737.515089	4897.370769	5715.818949	4897.370769	7042.77616	8125.034631	14092.62867	8737.515089	4529.144055	6120.671802	10123.55416	6588.982663	4897.370769	7579.418122	5282.977707	4529.144055	6588.982663	7042.77616	4529.144055	3801.591942	9406.304829	7579.418122	8125.034631	2483.099671	6120.671802	4529.144055	7042.77616	4897.370769	4897.370769	4897.370769	6120.671802	8125.034631	6588.982663	4897.370769	7579.418122	6588.982663	8125.034631	4897.370769	8125.034631	6120.671802	7042.77616	3801.591942
hsa-let-7b	8737.515089	14092.62867	7579.418122	7042.77616	17017.54373	26240.23117	5715.818949	9406.304829	3801.591942	5282.977707	21783.20819	9406.304829	5282.977707	14092.62867	2906.437451	11817.59196	11817.59196	4897.370769	19098.42418	4529.144055	5715.818949	8737.515089	8125.034631	10123.55416	8125.034631	5715.818949	2285.17133	6588.982663	8737.515089	7042.77616	9406.304829	4897.370769	4529.144055	4529.144055	9406.304829	12877.61072	12877.61072	6120.671802	26240.23117	8125.034631	8125.034631	10123.55416	7579.418122	8737.515089	10905.08116	11817.59196	4529.144055	6588.982663	19098.42418	6120.671802	11817.59196	21783.20819	3801.591942	6120.671802	17017.54373	6588.982663	8737.515089	8737.515089	19098.42418	10905.08116	8125.034631	14092.62867	8737.515089	2906.437451	8737.515089	14092.62867	9406.304829	7042.77616	8737.515089	19098.42418	7042.77616	7042.77616	9406.304829	6588.982663	17017.54373	17017.54373	7579.418122	10123.55416	6588.982663	14092.62867	26240.23117	6120.671802	5715.818949	3801.591942	7579.418122	48683.21782	8125.034631	7042.77616	11817.59196	4529.144055	6588.982663	11817.59196	5715.818949	9406.304829	5715.818949	8125.034631	8737.515089	17017.54373	31960.40163	12877.61072	5715.818949	7579.418122	6588.982663	14092.62867	4897.370769	7042.77616	8125.034631	7579.418122	3466.431248	12877.61072	15437.36955	7579.418122	5282.977707	4897.370769	6588.982663	4897.370769	12877.61072	9406.304829	10123.55416	26240.23117	6588.982663	7579.418122	6120.671802	10123.55416	17017.54373	3466.431248	8737.515089	9406.304829	4529.144055	10905.08116	10905.08116	9406.304829	15437.36955	7579.418122	4529.144055	11817.59196	5715.818949	17017.54373	9406.304829	9406.304829	7042.77616	7579.418122	10123.55416	12877.61072	5715.818949	8737.515089	12877.61072	17017.54373	15437.36955	15437.36955	8125.034631	5282.977707	4897.370769	10905.08116	21783.20819	6120.671802	14092.62867	5715.818949	8125.034631	10123.55416	12877.61072	10905.08116	10123.55416	7579.418122	6588.982663	9406.304829	6120.671802	10905.08116	3801.591942	9406.304829	4529.144055	8125.034631	10905.08116	11817.59196	11817.59196	5715.818949	8125.034631	5282.977707	14092.62867	14092.62867	5715.818949	8125.034631	11817.59196	17017.54373	8737.515089	8125.034631	11817.59196	10123.55416	7579.418122	6588.982663	10905.08116	6120.671802	8737.515089	14092.62867	7042.77616	12877.61072	6120.671802	5282.977707	7042.77616	11817.59196	10123.55416	10905.08116	10123.55416	7042.77616	11817.59196	19098.42418	3801.591942	10905.08116	6588.982663	11817.59196	3466.431248	8737.515089	5715.818949	6120.671802	7042.77616	26240.23117	10123.55416	6120.671802	3165.460648	6588.982663	5715.818949	9406.304829	3466.431248	7042.77616	9406.304829	14092.62867	19098.42418	11817.59196	8125.034631	14092.62867	8125.034631	12877.61072	10123.55416	21783.20819	8125.034631	5282.977707	5282.977707
hsa-let-7c	409.5586374	546.9663895	145.5433374	789.1941694	974.1924887	1788.551146	79.26343259	1118.489097	455.9615162	74.17825278	186.2384371	74.17825278	703.8716306	1788.551146	113.1604349	1788.551146	859.3709697	82.26756529	3801.591942	472.7150623	173.2998205	759.1557841	179.6677423	2285.17133	109.620232	289.1900636	61.42831086	279.9758246	173.2998205	546.9663895	566.4449998	87.84354242	121.7212063	630.9166518	653.427757	1681.033411	298.1401936	41.86265445	974.1924887	546.9663895	1589.64748	1349.240313	653.427757	157.4281266	729.0122242	584.6671463	1419.936722	935.034729	894.3128705	584.6671463	859.3709697	4138.35799	214.902049	91.33360707	1018.646212	126.3123264	214.902049	214.902049	424.7933971	729.0122242	527.5427096	642.1722044	365.1943277	98.65111664	271.1083469	1171.839412	229.0473566	62.37655567	472.7150623	393.5668031	126.3123264	87.84354242	298.1401936	1018.646212	1419.936722	3165.460648	352.0686925	1118.489097	214.902049	2285.17133	1171.839412	630.9166518	1171.839412	113.1604349	1589.64748	1681.033411	630.9166518	140.2207556	1419.936722	186.2384371	308.9324919	703.8716306	162.882165	179.6677423	703.8716306	1419.936722	53.34889334	424.7933971	606.4097112	1495.913291	489.1678917	186.2384371	319.1188672	606.4097112	298.1401936	157.4281266	1018.646212	527.5427096	365.1943277	584.6671463	703.8716306	703.8716306	105.7039943	57.61529458	1064.987186	148.5095826	935.034729	262.451062	393.5668031	417.1760173	455.9615162	424.7933971	455.9615162	1349.240313	566.4449998	262.451062	729.0122242	703.8716306	71.84030259	935.034729	1171.839412	935.034729	859.3709697	894.3128705	52.56426349	935.034729	546.9663895	1495.913291	606.4097112	329.3576971	186.2384371	206.6634184	424.7933971	182.9530897	135.3839758	38.33583009	1171.839412	703.8716306	789.1941694	2139.587804	759.1557841	759.1557841	308.9324919	703.8716306	262.451062	703.8716306	935.034729	121.7212063	91.33360707	289.1900636	566.4449998	319.1188672	157.4281266	186.2384371	630.9166518	1118.489097	71.84030259	472.7150623	162.882165	472.7150623	214.902049	145.5433374	455.9615162	472.7150623	289.1900636	179.6677423	308.9324919	606.4097112	606.4097112	1384.588518	162.882165	229.0473566	974.1924887	630.9166518	157.4281266	346.3721391	186.2384371	246.1670426	173.2998205	584.6671463	859.3709697	117.5145015	102.060692	4138.35799	279.9758246	914.6737998	409.5586374	308.9324919	237.0593525	677.1807689	606.4097112	2285.17133	974.1924887	98.65111664	546.9663895	935.034729	84.81991657	2010.877456	379.5893836	424.7933971	606.4097112	472.7150623	298.1401936	1171.839412	271.1083469	2139.587804	298.1401936	45.72186224	393.5668031	935.034729	237.0593525	606.4097112	140.2207556	262.451062	789.1941694	859.3709697	1886.17715	824.4704916	352.0686925	653.427757	894.3128705	237.0593525	489.1678917	894.3128705	489.1678917	859.3709697	48.48101311
hsa-let-7d	340.6755857	677.1807689	566.4449998	507.9796347	455.9615162	584.6671463	424.7933971	517.7611722	424.7933971	974.1924887	527.5427096	606.4097112	859.3709697	365.1943277	584.6671463	489.1678917	546.9663895	546.9663895	424.7933971	703.8716306	546.9663895	489.1678917	789.1941694	527.5427096	566.4449998	179.6677423	546.9663895	308.9324919	789.1941694	703.8716306	546.9663895	630.9166518	546.9663895	729.0122242	489.1678917	489.1678917	340.6755857	1018.646212	319.1188672	489.1678917	546.9663895	527.5427096	340.6755857	703.8716306	455.9615162	298.1401936	703.8716306	472.7150623	507.9796347	279.9758246	824.4704916	1788.551146	824.4704916	703.8716306	584.6671463	677.1807689	329.3576971	642.1722044	606.4097112	606.4097112	440.7908699	606.4097112	546.9663895	275.5420858	894.3128705	289.1900636	365.1943277	409.5586374	1349.240313	653.427757	1171.839412	824.4704916	789.1941694	759.1557841	393.5668031	566.4449998	409.5586374	630.9166518	527.5427096	489.1678917	507.9796347	489.1678917	546.9663895	859.3709697	566.4449998	606.4097112	566.4449998	298.1401936	527.5427096	455.9615162	507.9796347	472.7150623	653.427757	472.7150623	606.4097112	424.7933971	546.9663895	566.4449998	489.1678917	566.4449998	308.9324919	653.427757	566.4449998	703.8716306	774.1749767	464.3382893	440.7908699	546.9663895	352.0686925	424.7933971	653.427757	455.9615162	271.1083469	379.5893836	455.9615162	729.0122242	424.7933971	584.6671463	489.1678917	1287.043022	859.3709697	472.7150623	606.4097112	329.3576971	584.6671463	472.7150623	1018.646212	455.9615162	365.1943277	372.3918556	653.427757	507.9796347	606.4097112	409.5586374	677.1807689	566.4449998	566.4449998	352.0686925	365.1943277	289.1900636	298.1401936	393.5668031	653.427757	489.1678917	308.9324919	393.5668031	455.9615162	340.6755857	440.7908699	455.9615162	489.1678917	584.6671463	1018.646212	546.9663895	824.4704916	653.427757	352.0686925	472.7150623	489.1678917	393.5668031	507.9796347	472.7150623	606.4097112	789.1941694	584.6671463	440.7908699	859.3709697	1349.240313	935.034729	440.7908699	653.427757	1171.839412	440.7908699	546.9663895	630.9166518	677.1807689	393.5668031	566.4449998	729.0122242	489.1678917	974.1924887	703.8716306	566.4449998	440.7908699	455.9615162	455.9615162	584.6671463	393.5668031	894.3128705	365.1943277	606.4097112	472.7150623	455.9615162	440.7908699	789.1941694	703.8716306	894.3128705	584.6671463	319.1188672	379.5893836	584.6671463	455.9615162	630.9166518	440.7908699	677.1807689	365.1943277	789.1941694	472.7150623	455.9615162	329.3576971	677.1807689	653.427757	472.7150623	489.1678917	340.6755857	440.7908699	472.7150623	352.0686925	759.1557841	393.5668031	584.6671463	472.7150623	729.0122242	546.9663895	424.7933971	630.9166518	527.5427096	352.0686925	455.9615162	455.9615162	279.9758246	789.1941694	653.427757	677.1807689	409.5586374	729.0122242	566.4449998
hsa-let-7e	393.5668031	824.4704916	424.7933971	824.4704916	677.1807689	1227.338459	379.5893836	584.6671463	630.9166518	424.7933971	246.1670426	527.5427096	729.0122242	1419.936722	379.5893836	2139.587804	566.4449998	566.4449998	1495.913291	393.5668031	703.8716306	894.3128705	340.6755857	1287.043022	703.8716306	527.5427096	206.6634184	379.5893836	1419.936722	859.3709697	1171.839412	1886.17715	308.9324919	935.034729	630.9166518	1419.936722	894.3128705	298.1401936	677.1807689	1681.033411	1118.489097	1018.646212	824.4704916	824.4704916	653.427757	824.4704916	1495.913291	527.5427096	1171.839412	527.5427096	894.3128705	894.3128705	472.7150623	824.4704916	1227.338459	630.9166518	319.1188672	935.034729	2139.587804	546.9663895	507.9796347	507.9796347	894.3128705	246.1670426	424.7933971	1064.987186	566.4449998	192.2056032	729.0122242	489.1678917	677.1807689	352.0686925	455.9615162	584.6671463	2139.587804	2010.877456	379.5893836	1227.338459	455.9615162	1788.551146	1227.338459	606.4097112	1018.646212	393.5668031	859.3709697	1419.936722	859.3709697	759.1557841	824.4704916	340.6755857	1064.987186	1349.240313	789.1941694	729.0122242	489.1678917	703.8716306	630.9166518	606.4097112	1018.646212	1419.936722	703.8716306	630.9166518	472.7150623	759.1557841	584.6671463	630.9166518	653.427757	859.3709697	759.1557841	677.1807689	409.5586374	824.4704916	329.3576971	199.8171357	527.5427096	859.3709697	630.9166518	703.8716306	606.4097112	1018.646212	489.1678917	1018.646212	677.1807689	489.1678917	1018.646212	279.9758246	606.4097112	935.034729	179.6677423	566.4449998	859.3709697	472.7150623	974.1924887	1681.033411	379.5893836	584.6671463	789.1941694	1681.033411	1064.987186	262.451062	319.1188672	293.6651286	1064.987186	455.9615162	298.1401936	352.0686925	1064.987186	507.9796347	1064.987186	1419.936722	935.034729	1589.64748	566.4449998	1118.489097	729.0122242	1495.913291	677.1807689	229.0473566	703.8716306	1018.646212	546.9663895	729.0122242	1287.043022	393.5668031	340.6755857	974.1924887	221.8679915	653.427757	1064.987186	703.8716306	237.0593525	677.1807689	1118.489097	1171.839412	824.4704916	409.5586374	703.8716306	630.9166518	1287.043022	1171.839412	329.3576971	935.034729	2483.099671	1018.646212	759.1557841	653.427757	703.8716306	729.0122242	507.9796347	566.4449998	1349.240313	329.3576971	298.1401936	1589.64748	653.427757	1227.338459	440.7908699	703.8716306	507.9796347	859.3709697	894.3128705	1681.033411	1681.033411	308.9324919	935.034729	789.1941694	489.1678917	894.3128705	703.8716306	729.0122242	894.3128705	935.034729	606.4097112	1064.987186	289.1900636	1788.551146	566.4449998	409.5586374	703.8716306	1171.839412	935.034729	759.1557841	489.1678917	653.427757	546.9663895	824.4704916	1118.489097	1287.043022	703.8716306	606.4097112	859.3709697	489.1678917	759.1557841	1589.64748	1018.646212	1419.936722	262.451062
hsa-let-7f-1	8.398048181	12.47042408	15.33848882	13.83249425	16.15574107	17.57457816	30.07648111	12.59779856	19.09669951	13.27207329	24.53517594	16.85555475	21.59955396	24.53517594	21.836606	29.71181868	12.59779856	19.55054642	11.87639533	34.12537682	18.50188777	17.76623678	21.59955396	22.8557417	21.59955396	22.8557417	13.27207329	14.60741041	18.13909272	20.45048156	17.57457816	31.62446854	15.86002659	19.09669951	17.57457816	32.85760922	17.9578954	20.84954711	15.18536458	32.85760922	15.67581982	14.60741041	33.70591628	12.86639779	15.03763188	26.29973781	19.55054642	26.61681357	16.15574107	17.57457816	32.43931254	4.008014553	17.38415586	25.44496829	24.83129177	20.84954711	25.1274076	19.09669951	16.00788383	17.19373355	39.48061241	5.331374979	25.1274076	8.785920156	36.33872917	27.56951909	17.19373355	21.36250191	10.65472775	7.549104342	15.86002659	15.49161306	21.836606	26.03113339	19.09669951	27.25170421	13.27207329	9.561980983	19.32362296	35.407358	13.98746054	25.1274076	23.98363214	23.1249678	15.18536458	12.59779856	13.98746054	17.76623678	10.65472775	11.87639533	14.88989917	23.98363214	18.6834855	18.6834855	27.56951909	21.836606	13.54519266	20.22673571	35.407358	15.18536458	20.65001434	22.10212639	20.00298986	33.70591628	14.88989917	18.6834855	22.36764678	30.44114355	20.45048156	25.76252897	16.49821896	25.76252897	21.36250191	17.19373355	28.89061103	23.39419389	20.65001434	13.27207329	14.74865479	37.25927424	6.701784405	15.86002659	8.151255306	22.8557417	18.8900925	13.41285735	26.29973781	15.49161306	11.87639533	20.00298986	17.19373355	35.407358	18.13909272	43.06612751	17.76623678	11.18625155	17.19373355	20.45048156	14.29884865	14.88989917	21.10602451	23.98363214	11.07435308	24.25940404	18.32029004	10.3503831	32.85760922	15.18536458	18.13909272	39.48061241	18.8900925	33.70591628	17.19373355	19.09669951	12.11772035	23.98363214	26.29973781	10.96245461	30.44114355	23.1249678	16.49821896	16.00788383	22.61169424	10.45422785	8.785920156	12.59779856	16.49821896	7.613340975	27.56951909	13.67752796	9.730374489	23.39419389	28.89061103	15.18536458	25.1274076	13.83249425	11.76395002	17.9578954	21.36250191	11.41057815	17.38415586	15.49161306	19.77676814	15.03763188	21.36250191	13.41285735	14.60741041	17.76623678	17.76623678	28.89061103	19.09669951	12.86639779	17.19373355	24.53517594	14.45312953	33.70591628	19.55054642	15.49161306	16.67688685	12.9988435	26.29973781	34.54483736	19.55054642	12.11772035	13.54519266	16.32698001	22.8557417	14.29884865	25.1274076	20.00298986	25.1274076	13.67752796	20.84954711	12.47042408	19.77676814	16.85555475	16.85555475	7.484867709	6.94498308	25.1274076	11.53104143	18.32029004	14.60741041	19.09669951	14.88989917	14.60741041	23.98363214	10.03453995	11.53104143	17.19373355	15.86002659	21.59955396	12.73209817	24.53517594	20.00298986	33.70591628	13.41285735
hsa-let-7f-2	10905.08116	19098.42418	4897.370769	10123.55416	12877.61072	12877.61072	10123.55416	6120.671802	6120.671802	3801.591942	9406.304829	10905.08116	21783.20819	26240.23117	9406.304829	17017.54373	8737.515089	10905.08116	17017.54373	17017.54373	14092.62867	21783.20819	10123.55416	19098.42418	11817.59196	12877.61072	9406.304829	9406.304829	19098.42418	12877.61072	17017.54373	15437.36955	11817.59196	21783.20819	11817.59196	17017.54373	10123.55416	19098.42418	10905.08116	48683.21782	8737.515089	15437.36955	15437.36955	14092.62867	4897.370769	17017.54373	10905.08116	10905.08116	9406.304829	14092.62867	15437.36955	2483.099671	14092.62867	10905.08116	11817.59196	9406.304829	10123.55416	14092.62867	14092.62867	11817.59196	12877.61072	1589.64748	17017.54373	10905.08116	17017.54373	17017.54373	10905.08116	5715.818949	4897.370769	3466.431248	4529.144055	5282.977707	19098.42418	14092.62867	26240.23117	15437.36955	5282.977707	7042.77616	11817.59196	21783.20819	19098.42418	14092.62867	19098.42418	14092.62867	11817.59196	6120.671802	10123.55416	7579.418122	14092.62867	17017.54373	7042.77616	17017.54373	11817.59196	19098.42418	14092.62867	11817.59196	7579.418122	7042.77616	12877.61072	19098.42418	17017.54373	10905.08116	11817.59196	17017.54373	10123.55416	15437.36955	10123.55416	19098.42418	4529.144055	15437.36955	8737.515089	8737.515089	5715.818949	9406.304829	14092.62867	31960.40163	14092.62867	8737.515089	9406.304829	14092.62867	12877.61072	17017.54373	8125.034631	12877.61072	12877.61072	6588.982663	14092.62867	11817.59196	4897.370769	11817.59196	19098.42418	21783.20819	11817.59196	9406.304829	10905.08116	10905.08116	7579.418122	19098.42418	19098.42418	7579.418122	10905.08116	10123.55416	15437.36955	14092.62867	12877.61072	7042.77616	38824.87076	9406.304829	14092.62867	38824.87076	15437.36955	38824.87076	9406.304829	17017.54373	1788.551146	21783.20819	19098.42418	5282.977707	15437.36955	11817.59196	17017.54373	10123.55416	10905.08116	8125.034631	7042.77616	15437.36955	9406.304829	1171.839412	14092.62867	10905.08116	5715.818949	8737.515089	10123.55416	19098.42418	14092.62867	12877.61072	7042.77616	21783.20819	9406.304829	5282.977707	15437.36955	14092.62867	19098.42418	8125.034631	10905.08116	11817.59196	10123.55416	14092.62867	15437.36955	21783.20819	17017.54373	11817.59196	8125.034631	19098.42418	8737.515089	19098.42418	9406.304829	11817.59196	10123.55416	15437.36955	17017.54373	31960.40163	17017.54373	8125.034631	8125.034631	11817.59196	14092.62867	8125.034631	17017.54373	12877.61072	5282.977707	14092.62867	14092.62867	15437.36955	10123.55416	5282.977707	21783.20819	7042.77616	5715.818949	26240.23117	7579.418122	10905.08116	10123.55416	11817.59196	10123.55416	9406.304829	14092.62867	8737.515089	7042.77616	12877.61072	10123.55416	10905.08116	5715.818949	10905.08116	10123.55416	19098.42418	9406.304829
